dataset_id,arxiv_id,status,file_size_kb,file_path
chanhee-luke/RoboSpatial-Home,2411.16537,already_exists,8797.2294921875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\chanhee-luke_RoboSpatial-Home_2411.16537.pdf
ai-forever/solyanka,2212.03533,already_exists,473.58984375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ai-forever_solyanka_2212.03533.pdf
bowen-upenn/PersonaMem,2504.14225,already_exists,12455.4462890625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\bowen-upenn_PersonaMem_2504.14225.pdf
rlhn/rlhn-680K,2505.16967,already_exists,1643.1103515625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\rlhn_rlhn-680K_2505.16967.pdf
Alibaba-NLP/ZeroSearch_dataset,2505.04588,already_exists,1015.544921875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\Alibaba-NLP_ZeroSearch_dataset_2505.04588.pdf
PALIN2018/BrowseComp-ZH,2504.19314,already_exists,626.1455078125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\PALIN2018_BrowseComp-ZH_2504.19314.pdf
SentientAGI/crypto-agent-safe-function-calling,2503.16248,success,3522.4521484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\SentientAGI_crypto-agent-safe-function-calling_2503.16248.pdf
video-reasoning/morse-500,2506.05523,success,11757.974609375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\video-reasoning_morse-500_2506.05523.pdf
AI4Math/IneqMath,2506.07927,already_exists,1821.0361328125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\AI4Math_IneqMath_2506.07927.pdf
ReasoningTrap/AIME,2505.17225,already_exists,2791.9296875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ReasoningTrap_AIME_2505.17225.pdf
vtllms/sealqa,2506.01062,already_exists,2643.025390625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\vtllms_sealqa_2506.01062.pdf
IUTVanguard/PhysicsEval,2508.00079,already_exists,509.5546875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\IUTVanguard_PhysicsEval_2508.00079.pdf
ai4bharat/IndicMSMARCO,2506.01615,already_exists,292.46875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ai4bharat_IndicMSMARCO_2506.01615.pdf
sumuks/openalex,2205.01833,already_exists,703.138671875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\sumuks_openalex_2205.01833.pdf
lingshu-medical-mllm/ReasonMed,2506.09513,already_exists,2278.71484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\lingshu-medical-mllm_ReasonMed_2506.09513.pdf
lingshu-medical-mllm/ReasonMed,2506.07044,already_exists,5785.6591796875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\lingshu-medical-mllm_ReasonMed_2506.07044.pdf
Orange/TimeStress,2502.01220,already_exists,1418.923828125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\Orange_TimeStress_2502.01220.pdf
JingkunAn/RefSpatial,2506.04308,already_exists,24729.2666015625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\JingkunAn_RefSpatial_2506.04308.pdf
AJN-AI/VoQA,2505.14227,already_exists,1987.771484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\AJN-AI_VoQA_2505.14227.pdf
SAP/diaforge-utc-r-0725,2507.03336,already_exists,1406.8994140625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\SAP_diaforge-utc-r-0725_2507.03336.pdf
JierunChen/MathVista_with_difficulty_level,2507.07562,already_exists,1592.9091796875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\JierunChen_MathVista_with_difficulty_level_2507.07562.pdf
MBZUAI/FiqhQA,2508.08287,success,1474.85546875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\MBZUAI_FiqhQA_2508.08287.pdf
AIBench/EESE,2507.16514,already_exists,2154.037109375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\AIBench_EESE_2507.16514.pdf
jablonkagroup/chempile-instruction,2505.12534,already_exists,11847.4111328125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\jablonkagroup_chempile-instruction_2505.12534.pdf
Gnonymous/Web-CogDataset,2508.01858,already_exists,6972.884765625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\Gnonymous_Web-CogDataset_2508.01858.pdf
junfeng0288/MathReal,2508.06009,success,3458.359375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\junfeng0288_MathReal_2508.06009.pdf
Omartificial-Intelligence-Space/Arabic-gsm8k-v2,2110.14168,already_exists,2866.9130859375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\Omartificial-Intelligence-Space_Arabic-gsm8k-v2_2110.14168.pdf
UCLNLP/adversarial_qa,2002.00293,already_exists,5110.1220703125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\UCLNLP_adversarial_qa_2002.00293.pdf
UCLNLP/adversarial_qa,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\UCLNLP_adversarial_qa_1606.05250.pdf
allenai/ai2_arc,1803.05457,already_exists,283.75390625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\allenai_ai2_arc_1803.05457.pdf
deepmind/aqua_rat,1705.04146,already_exists,521.80859375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\deepmind_aqua_rat_1705.04146.pdf
google-research-datasets/aquamuse,2010.12694,already_exists,451.1650390625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\google-research-datasets_aquamuse_2010.12694.pdf
dataset-org/c3,1904.09679,already_exists,841.8720703125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\dataset-org_c3_1904.09679.pdf
cam-cst/cbt,1511.02301,already_exists,1768.69140625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\cam-cst_cbt_1511.02301.pdf
google-research-datasets/cfq,1912.09713,already_exists,2111.9013671875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\google-research-datasets_cfq_1912.09713.pdf
jaredfern/codah,1904.04365,already_exists,99.8291015625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\jaredfern_codah_1904.04365.pdf
pchristm/conv_questions,1910.03262,already_exists,1076.9638671875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\pchristm_conv_questions_1910.03262.pdf
Salesforce/cos_e,1906.02361,already_exists,395.9287109375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\Salesforce_cos_e_1906.02361.pdf
castorini/covid_qa_castorini,2004.11339,already_exists,117.9736328125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\castorini_covid_qa_castorini_2004.11339.pdf
UCSD-AI4H/covid_qa_ucsd,2005.05442,already_exists,425.6767578125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\UCSD-AI4H_covid_qa_ucsd_2005.05442.pdf
aviaefrat/cryptonite,2103.01242,already_exists,2061.419921875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\aviaefrat_cryptonite_2103.01242.pdf
theatticusproject/cuad-qa,2103.06268,already_exists,2732.533203125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\theatticusproject_cuad-qa_2103.06268.pdf
google-research-datasets/disfl_qa,2106.04016,already_exists,332.2529296875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\google-research-datasets_disfl_qa_2106.04016.pdf
ibm-research/duorc,1804.07927,already_exists,1049.369140625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ibm-research_duorc_1804.07927.pdf
facebook/empathetic_dialogues,1811.00207,already_exists,1322.587890625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\facebook_empathetic_dialogues_1811.00207.pdf
mhardalov/exams,2011.03080,already_exists,627.962890625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mhardalov_exams_2011.03080.pdf
illuin/fquad,2002.06071,already_exists,692.044921875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\illuin_fquad_2002.06071.pdf
allenai/gooaq,2104.08727,already_exists,1426.4287109375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\allenai_gooaq_2104.08727.pdf
dki-lab/grail_qa,2011.07743,already_exists,1612.0986328125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\dki-lab_grail_qa_2011.07743.pdf
wenhu/hybrid_qa,1909.05358,already_exists,148.5263671875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\wenhu_hybrid_qa_1909.05358.pdf
indonlp/indonlu,1809.03391,already_exists,258.126953125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\indonlp_indonlu_1809.03391.pdf
indonlp/indonlu,1909.11879,already_exists,235.83203125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\indonlp_indonlu_1909.11879.pdf
indonlp/indonlu,1908.04899,already_exists,425.85546875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\indonlp_indonlu_1908.04899.pdf
facebook/kilt_tasks,2009.02252,already_exists,816.7998046875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\facebook_kilt_tasks_2009.02252.pdf
klue/klue,2105.09680,already_exists,3829.5986328125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\klue_klue_2105.09680.pdf
coastalcph/lex_glue,2110.00976,already_exists,1253.69921875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\coastalcph_lex_glue_2110.00976.pdf
coastalcph/lex_glue,2109.00904,already_exists,1941.193359375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\coastalcph_lex_glue_2109.00904.pdf
coastalcph/lex_glue,1805.01217,already_exists,501.8193359375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\coastalcph_lex_glue_1805.01217.pdf
coastalcph/lex_glue,2104.08671,already_exists,742.021484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\coastalcph_lex_glue_2104.08671.pdf
cis-lmu/m_lama,2102.00894,already_exists,2013.7548828125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\cis-lmu_m_lama_2102.00894.pdf
CogComp/mc_taco,1909.03065,already_exists,1340.015625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\CogComp_mc_taco_1909.03065.pdf
QAngaroo/med_hop,1710.06481,already_exists,812.7138671875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\QAngaroo_med_hop_1710.06481.pdf
apple/mkqa,2007.15207,already_exists,1319.373046875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\apple_mkqa_2007.15207.pdf
facebook/mlqa,1910.07475,already_exists,1253.666015625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\facebook_mlqa_1910.07475.pdf
mrqa-workshop/mrqa,1910.09753,already_exists,196.3408203125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1910.09753.pdf
mrqa-workshop/mrqa,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1606.05250.pdf
mrqa-workshop/mrqa,1611.09830,already_exists,1101.771484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1611.09830.pdf
mrqa-workshop/mrqa,1705.03551,already_exists,849.365234375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1705.03551.pdf
mrqa-workshop/mrqa,1704.05179,already_exists,261.455078125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1704.05179.pdf
mrqa-workshop/mrqa,1809.09600,already_exists,2587.44140625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1809.09600.pdf
mrqa-workshop/mrqa,1903.00161,already_exists,1942.4453125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1903.00161.pdf
mrqa-workshop/mrqa,1804.07927,already_exists,1049.369140625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1804.07927.pdf
mrqa-workshop/mrqa,1704.04683,already_exists,265.5341796875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1704.04683.pdf
mrqa-workshop/mrqa,1706.04115,already_exists,394.00390625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mrqa-workshop_mrqa_1706.04115.pdf
google-research-datasets/multi_re_qa,2005.02507,already_exists,694.28125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\google-research-datasets_multi_re_qa_2005.02507.pdf
IBM/multidoc2dial,2109.12595,already_exists,1160.8310546875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\IBM_multidoc2dial_2109.12595.pdf
facebook/neural_code_search,1908.09804,already_exists,98.0654296875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\facebook_neural_code_search_1908.09804.pdf
malmaud/onestop_qa,2004.14797,already_exists,169.8701171875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\malmaud_onestop_qa_2004.14797.pdf
community-datasets/parsinlu_reading_comprehension,2012.06154,already_exists,641.603515625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\community-datasets_parsinlu_reading_comprehension_2012.06154.pdf
ybisk/piqa,1911.11641,already_exists,1040.435546875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ybisk_piqa_1911.11641.pdf
ybisk/piqa,1907.10641,already_exists,1073.1025390625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ybisk_piqa_1907.10641.pdf
ybisk/piqa,1904.09728,already_exists,582.59765625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ybisk_piqa_1904.09728.pdf
ybisk/piqa,1808.05326,already_exists,4857.6591796875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ybisk_piqa_1808.05326.pdf
community-datasets/proto_qa,2005.00771,already_exists,469.576171875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\community-datasets_proto_qa_2005.00771.pdf
community-datasets/qanta,1904.04792,already_exists,11156.1279296875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\community-datasets_qanta_1904.04792.pdf
allenai/qasc,1910.11473,already_exists,1088.630859375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\allenai_qasc_1910.11473.pdf
google-research-datasets/qed,2009.06354,already_exists,344.2724609375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\google-research-datasets_qed_2009.06354.pdf
allenai/quac,1808.07036,already_exists,2465.927734375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\allenai_quac_1808.07036.pdf
allenai/quoref,1908.05803,already_exists,269.31640625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\allenai_quoref_1908.05803.pdf
mhardalov/reasoning_bg,1908.01519,already_exists,397.3515625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mhardalov_reasoning_bg_1908.01519.pdf
allenai/ropes,1908.05852,already_exists,89.7998046875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\allenai_ropes_1908.05852.pdf
RussianNLP/russian_super_glue,2010.15925,already_exists,955.9296875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\RussianNLP_russian_super_glue_2010.15925.pdf
RussianNLP/russian_super_glue,2202.07791,already_exists,491.5625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\RussianNLP_russian_super_glue_2202.07791.pdf
kuznetsoffandrey/sberquad,1912.09723,already_exists,317.8447265625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\kuznetsoffandrey_sberquad_1912.09723.pdf
kyunghyuncho/search_qa,1704.05179,already_exists,261.455078125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\kyunghyuncho_search_qa_1704.05179.pdf
community-datasets/selqa,1606.00851,already_exists,1790.39453125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\community-datasets_selqa_1606.00851.pdf
UCLNLP/sharc,1809.01494,already_exists,1112.2236328125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\UCLNLP_sharc_1809.01494.pdf
nikhilweee/sharc_modified,1909.03759,already_exists,317.74609375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\nikhilweee_sharc_modified_1909.03759.pdf
nikhilweee/sharc_modified,2009.06354,already_exists,344.2724609375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\nikhilweee_sharc_modified_2009.06354.pdf
ccasimiro/squad_es,1912.05200,already_exists,139.291015625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ccasimiro_squad_es_1912.05200.pdf
KorQuAD/squad_kor_v1,1909.07005,already_exists,416.583984375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\KorQuAD_squad_kor_v1_1909.07005.pdf
nunorc/squad_v1_pt,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\nunorc_squad_v1_pt_1606.05250.pdf
megagonlabs/subjqa,2004.14283,already_exists,1329.77734375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\megagonlabs_subjqa_2004.14283.pdf
aps/super_glue,1905.00537,already_exists,483.978515625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\aps_super_glue_1905.00537.pdf
ucsbnlp/tweet_qa,1907.06292,already_exists,1273.419921875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ucsbnlp_tweet_qa_1907.06292.pdf
QAngaroo/wiki_hop,1710.06481,already_exists,812.7138671875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\QAngaroo_wiki_hop_1710.06481.pdf
facebook/wiki_movies,1606.03126,already_exists,365.0517578125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\facebook_wiki_movies_1606.03126.pdf
INK-USC/xcsr,2106.06937,already_exists,779.87890625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\INK-USC_xcsr_2106.06937.pdf
microsoft/xglue,2004.01401,already_exists,186.26171875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\microsoft_xglue_2004.01401.pdf
akariasai/xor_tydi_qa,2010.11856,already_exists,1465.875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\akariasai_xor_tydi_qa_2010.11856.pdf
google-research-datasets/xquad_r,2004.05484,already_exists,4111.5087890625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\google-research-datasets_xquad_r_2004.05484.pdf
google/xtreme,2003.11080,already_exists,894.201171875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\google_xtreme_2003.11080.pdf
allenai/zest,2011.08115,already_exists,312.1650390625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\allenai_zest_2011.08115.pdf
Hellisotherpeople/DebateSum,2011.07251,already_exists,484.7158203125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\Hellisotherpeople_DebateSum_2011.07251.pdf
PlanTL-GOB-ES/SQAC,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\PlanTL-GOB-ES_SQAC_1606.05250.pdf
SkelterLabsInc/JaQuAD,2202.01764,already_exists,279.7998046875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\SkelterLabsInc_JaQuAD_2202.01764.pdf
clips/mfaq,2109.12870,already_exists,278.54296875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\clips_mfaq_2109.12870.pdf
corypaik/prost,2106.03634,already_exists,674.724609375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\corypaik_prost_2106.03634.pdf
deepset/germandpr,2104.12741,already_exists,210.6435546875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\deepset_germandpr_2104.12741.pdf
deepset/germanquad,2104.12741,already_exists,210.6435546875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\deepset_germanquad_2104.12741.pdf
dynabench/qa,2002.00293,already_exists,5110.1220703125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\dynabench_qa_2002.00293.pdf
dynabench/qa,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\dynabench_qa_1606.05250.pdf
ghomasHudson/muld,2202.07362,already_exists,238.767578125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\ghomasHudson_muld_2202.07362.pdf
lhoestq/custom_squad,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\lhoestq_custom_squad_1606.05250.pdf
persiannlp/parsinlu_reading_comprehension,2012.06154,already_exists,641.603515625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\persiannlp_parsinlu_reading_comprehension_2012.06154.pdf
projecte-aina/vilaquad,2107.07903,already_exists,380.1220703125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\projecte-aina_vilaquad_2107.07903.pdf
projecte-aina/vilaquad,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\projecte-aina_vilaquad_1606.05250.pdf
projecte-aina/viquiquad,2107.07903,already_exists,380.1220703125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\projecte-aina_viquiquad_2107.07903.pdf
projecte-aina/viquiquad,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\projecte-aina_viquiquad_1606.05250.pdf
projecte-aina/xquad-ca,2107.07903,already_exists,380.1220703125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\projecte-aina_xquad-ca_2107.07903.pdf
projecte-aina/xquad-ca,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\projecte-aina_xquad-ca_1606.05250.pdf
projecte-aina/xquad-ca,1910.11856,already_exists,600.181640625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\projecte-aina_xquad-ca_1910.11856.pdf
sagnikrayc/quasar,1707.03904,already_exists,395.2109375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\sagnikrayc_quasar_1707.03904.pdf
svakulenk0/qrecc,2010.04898,already_exists,2805.330078125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\svakulenk0_qrecc_2010.04898.pdf
tau/scrolls,2201.03533,already_exists,352.4521484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\tau_scrolls_2201.03533.pdf
tau/scrolls,2104.02112,already_exists,596.6806640625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\tau_scrolls_2104.02112.pdf
tau/scrolls,2104.07091,already_exists,479.51953125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\tau_scrolls_2104.07091.pdf
tau/scrolls,2104.05938,already_exists,697.978515625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\tau_scrolls_2104.05938.pdf
tau/scrolls,1712.07040,already_exists,219.95703125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\tau_scrolls_1712.07040.pdf
tau/scrolls,2105.03011,already_exists,494.7353515625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\tau_scrolls_2105.03011.pdf
tau/scrolls,2112.08608,already_exists,2708.375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\tau_scrolls_2112.08608.pdf
tau/scrolls,2110.01799,already_exists,1079.4326171875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\tau_scrolls_2110.01799.pdf
mbartolo/synQA,1606.05250,already_exists,446.1396484375,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\mbartolo_synQA_1606.05250.pdf
UBC-NLP/orca,2212.10758,already_exists,1565.560546875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\UBC-NLP_orca_2212.10758.pdf
UBC-NLP/orca,2004.01401,already_exists,186.26171875,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\UBC-NLP_orca_2004.01401.pdf
EMBO/BLURB,2007.15779,already_exists,1084.59765625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\EMBO_BLURB_2007.15779.pdf
EMBO/BLURB,1909.06146,already_exists,1029.828125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\EMBO_BLURB_1909.06146.pdf
stanfordnlp/wikitablequestions,1508.00305,already_exists,623.0390625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\stanfordnlp_wikitablequestions_1508.00305.pdf
voidful/NMSQA,2203.04911,already_exists,477.9765625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\voidful_NMSQA_2203.04911.pdf
csebuetnlp/squad_bn,2101.00204,already_exists,450.9384765625,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\csebuetnlp_squad_bn_2101.00204.pdf
csebuetnlp/squad_bn,2007.01852,already_exists,679.4501953125,C:\Users\annso\Research\BecnhAdvisor\data\arxiv_pdfs\csebuetnlp_squad_bn_2007.01852.pdf
