dataset_id,arxiv_id,abstract_url,pdf_url
maikezu/data-kit-sub-iwslt2025-if-long-constraint,2505.13036,https://arxiv.org/abs/2505.13036,https://arxiv.org/pdf/2505.13036.pdf
maikezu/data-kit-sub-iwslt2025-if-long-constraint,2502.16942,https://arxiv.org/abs/2502.16942,https://arxiv.org/pdf/2502.16942.pdf
facebook/multiloko,2504.10356,https://arxiv.org/abs/2504.10356,https://arxiv.org/pdf/2504.10356.pdf
rbler/OST-Bench,2507.07984,https://arxiv.org/abs/2507.07984,https://arxiv.org/pdf/2507.07984.pdf
anonymous-aardvark/submission2044_triviaqa_reformatted,1705.03551,https://arxiv.org/abs/1705.03551,https://arxiv.org/pdf/1705.03551.pdf
koenshen/EVADE-Bench,2505.17654,https://arxiv.org/abs/2505.17654,https://arxiv.org/pdf/2505.17654.pdf
AIM-Harvard/MedBrowseComp,2505.14963,https://arxiv.org/abs/2505.14963,https://arxiv.org/pdf/2505.14963.pdf
zhiyuan218/Think-Bench,2505.22113,https://arxiv.org/abs/2505.22113,https://arxiv.org/pdf/2505.22113.pdf
Joshua999/HAVEN,2503.19622,https://arxiv.org/abs/2503.19622,https://arxiv.org/pdf/2503.19622.pdf
BeyondHsueh/ReliableMath,2507.03133,https://arxiv.org/abs/2507.03133,https://arxiv.org/pdf/2507.03133.pdf
YWZBrandon/wikidyk,2505.12306,https://arxiv.org/abs/2505.12306,https://arxiv.org/pdf/2505.12306.pdf
ChemFM/MolLangBench,2505.15054,https://arxiv.org/abs/2505.15054,https://arxiv.org/pdf/2505.15054.pdf
LLM-Digital-Twin/Twin-2K-500,2505.17479,https://arxiv.org/abs/2505.17479,https://arxiv.org/pdf/2505.17479.pdf
pints-ai/Finetune-RAG,2505.10792,https://arxiv.org/abs/2505.10792,https://arxiv.org/pdf/2505.10792.pdf
shzyk/DiagnosisArena,2505.14107,https://arxiv.org/abs/2505.14107,https://arxiv.org/pdf/2505.14107.pdf
SiyuLiu/MatTools,2505.10852,https://arxiv.org/abs/2505.10852,https://arxiv.org/pdf/2505.10852.pdf
lytang/ChartMuseum,2505.13444,https://arxiv.org/abs/2505.13444,https://arxiv.org/pdf/2505.13444.pdf
Voxel51/fiftyone-function-calling-14k,2406.18518,https://arxiv.org/abs/2406.18518,https://arxiv.org/pdf/2406.18518.pdf
prquan/STARK_10k,2505.11618,https://arxiv.org/abs/2505.11618,https://arxiv.org/pdf/2505.11618.pdf
ddwang2000/MMSU,2506.04779,https://arxiv.org/abs/2506.04779,https://arxiv.org/pdf/2506.04779.pdf
Cloudriver/PhyX,2505.15929,https://arxiv.org/abs/2505.15929,https://arxiv.org/pdf/2505.15929.pdf
sata-bench/sata-bench-raw,2506.00643,https://arxiv.org/abs/2506.00643,https://arxiv.org/pdf/2506.00643.pdf
sata-bench/sata-bench,2506.00643,https://arxiv.org/abs/2506.00643,https://arxiv.org/pdf/2506.00643.pdf
sata-bench/sata-bench-single,2506.00643,https://arxiv.org/abs/2506.00643,https://arxiv.org/pdf/2506.00643.pdf
xing0047/CMM,2410.12787,https://arxiv.org/abs/2410.12787,https://arxiv.org/pdf/2410.12787.pdf
slyipae1/MedBookVQA,2506.00855,https://arxiv.org/abs/2506.00855,https://arxiv.org/pdf/2506.00855.pdf
HiThink-Research/BizFinBench,2505.19457,https://arxiv.org/abs/2505.19457,https://arxiv.org/pdf/2505.19457.pdf
SeePhys/SeePhys,2505.19099,https://arxiv.org/abs/2505.19099,https://arxiv.org/pdf/2505.19099.pdf
vincentkoc/tiny_qa_benchmark_pp,2505.12058,https://arxiv.org/abs/2505.12058,https://arxiv.org/pdf/2505.12058.pdf
vincentkoc/hotpot_qa_archive,1809.09600,https://arxiv.org/abs/1809.09600,https://arxiv.org/pdf/1809.09600.pdf
hoorangyee/barexam-qa-bm25,2504.01840,https://arxiv.org/abs/2504.01840,https://arxiv.org/pdf/2504.01840.pdf
hoorangyee/housing-qa-bm25,2504.01840,https://arxiv.org/abs/2504.01840,https://arxiv.org/pdf/2504.01840.pdf
safal312/knights_and_knaves_reasoning,2505.13718,https://arxiv.org/abs/2505.13718,https://arxiv.org/pdf/2505.13718.pdf
MathLLMs/MM-MathInstruct,2505.10557,https://arxiv.org/abs/2505.10557,https://arxiv.org/pdf/2505.10557.pdf
Jayant-Sravan/HueManity,2506.03194,https://arxiv.org/abs/2506.03194,https://arxiv.org/pdf/2506.03194.pdf
hongyuw/BitVLA-MAmmoTH-VL,2506.07530,https://arxiv.org/abs/2506.07530,https://arxiv.org/pdf/2506.07530.pdf
ernlavr/multihal,2505.14101,https://arxiv.org/abs/2505.14101,https://arxiv.org/pdf/2505.14101.pdf
67L11/CCHall,2505.19108,https://arxiv.org/abs/2505.19108,https://arxiv.org/pdf/2505.19108.pdf
longcodeu/longcodeu-dataset,2503.04359,https://arxiv.org/abs/2503.04359,https://arxiv.org/pdf/2503.04359.pdf
yasNing/OpenMath-ThoughtChunk1.8K,2505.11827,https://arxiv.org/abs/2505.11827,https://arxiv.org/pdf/2505.11827.pdf
WYRipple/RoleKE-Bench,2409.11726,https://arxiv.org/abs/2409.11726,https://arxiv.org/pdf/2409.11726.pdf
video-reasoning/morse-500-view,2506.05523,https://arxiv.org/abs/2506.05523,https://arxiv.org/pdf/2506.05523.pdf
zou-lab/BioMed-R1-Eval,2505.11462,https://arxiv.org/abs/2505.11462,https://arxiv.org/pdf/2505.11462.pdf
zou-lab/BioMed-R1-Train,2505.11462,https://arxiv.org/abs/2505.11462,https://arxiv.org/pdf/2505.11462.pdf
VocalNet/VocalBench,2505.15727,https://arxiv.org/abs/2505.15727,https://arxiv.org/pdf/2505.15727.pdf
DixinChen/VideoMind,2507.18552,https://arxiv.org/abs/2507.18552,https://arxiv.org/pdf/2507.18552.pdf
ReasoningTrap/PuzzleTrivial,2505.17225,https://arxiv.org/abs/2505.17225,https://arxiv.org/pdf/2505.17225.pdf
iesc/Ava-100,2505.00254,https://arxiv.org/abs/2505.00254,https://arxiv.org/pdf/2505.00254.pdf
Jiawei1222/MathEquiv,2505.16312,https://arxiv.org/abs/2505.16312,https://arxiv.org/pdf/2505.16312.pdf
U-rara/SEPIT-Data,2410.03553,https://arxiv.org/abs/2410.03553,https://arxiv.org/pdf/2410.03553.pdf
YangXiao-nlp/DynToM,2505.17663,https://arxiv.org/abs/2505.17663,https://arxiv.org/pdf/2505.17663.pdf
Voxel51/MedXpertQA,2501.18362,https://arxiv.org/abs/2501.18362,https://arxiv.org/pdf/2501.18362.pdf
wick1d/Personalized_Safety_Data,2505.18882,https://arxiv.org/abs/2505.18882,https://arxiv.org/pdf/2505.18882.pdf
VGS-AI/OpenR1-Cleaned,2505.17373,https://arxiv.org/abs/2505.17373,https://arxiv.org/pdf/2505.17373.pdf
VGS-AI/OpenR1-VM,2505.17373,https://arxiv.org/abs/2505.17373,https://arxiv.org/pdf/2505.17373.pdf
samanjoy2/BnMMLU,2505.18951,https://arxiv.org/abs/2505.18951,https://arxiv.org/pdf/2505.18951.pdf
ayyyq/Wikidata,2505.16170,https://arxiv.org/abs/2505.16170,https://arxiv.org/pdf/2505.16170.pdf
ayyyq/Celebrity,2505.16170,https://arxiv.org/abs/2505.16170,https://arxiv.org/pdf/2505.16170.pdf
QCRI/SpokenNativQA,2505.19163,https://arxiv.org/abs/2505.19163,https://arxiv.org/pdf/2505.19163.pdf
l3cube-pune/indic-squad,2505.03688,https://arxiv.org/abs/2505.03688,https://arxiv.org/pdf/2505.03688.pdf
l3cube-pune/indic-squad,2404.13364,https://arxiv.org/abs/2404.13364,https://arxiv.org/pdf/2404.13364.pdf
AmazonScience/XRAG,2505.10089,https://arxiv.org/abs/2505.10089,https://arxiv.org/pdf/2505.10089.pdf
Beanbagdzf/TCP,2505.19927,https://arxiv.org/abs/2505.19927,https://arxiv.org/pdf/2505.19927.pdf
sunjia72/ConstructiveBench,2505.18492,https://arxiv.org/abs/2505.18492,https://arxiv.org/pdf/2505.18492.pdf
Tassy24/K-Paths-inductive-reasoning-ddinter,2502.13344,https://arxiv.org/abs/2502.13344,https://arxiv.org/pdf/2502.13344.pdf
Tassy24/K-Paths-inductive-reasoning-drugbank,2502.13344,https://arxiv.org/abs/2502.13344,https://arxiv.org/pdf/2502.13344.pdf
Tassy24/K-Paths-inductive-reasoning-pharmaDB,2502.13344,https://arxiv.org/abs/2502.13344,https://arxiv.org/pdf/2502.13344.pdf
ulab-ai/Time-Bench,2505.13508,https://arxiv.org/abs/2505.13508,https://arxiv.org/pdf/2505.13508.pdf
DataPilot/Zero_SFT_Ja_v3.5,2502.01697,https://arxiv.org/abs/2502.01697,https://arxiv.org/pdf/2502.01697.pdf
l3cube-pune/IndicQuest,2409.08706,https://arxiv.org/abs/2409.08706,https://arxiv.org/pdf/2409.08706.pdf
Shalyt/ASyMOB-Algebraic_Symbolic_Mathematical_Operations_Benchmark,2505.23851,https://arxiv.org/abs/2505.23851,https://arxiv.org/pdf/2505.23851.pdf
shzyk/CalcQA,2410.13610,https://arxiv.org/abs/2410.13610,https://arxiv.org/pdf/2410.13610.pdf
initiacms/XLRS-Bench-lite,2503.23771,https://arxiv.org/abs/2503.23771,https://arxiv.org/pdf/2503.23771.pdf
Meiyi-Q03/MathClean,2502.19058,https://arxiv.org/abs/2502.19058,https://arxiv.org/pdf/2502.19058.pdf
NetoAISolutions/NetBench,2505.07877,https://arxiv.org/abs/2505.07877,https://arxiv.org/pdf/2505.07877.pdf
declare-lab/PathFinder-600K,2505.19706,https://arxiv.org/abs/2505.19706,https://arxiv.org/pdf/2505.19706.pdf
IndustryEQA/IndustryEQA,2505.20640,https://arxiv.org/abs/2505.20640,https://arxiv.org/pdf/2505.20640.pdf
EconWebArena/EconWebArena,2506.08136,https://arxiv.org/abs/2506.08136,https://arxiv.org/pdf/2506.08136.pdf
BAAI/RefSpatial-Bench,2506.04308,https://arxiv.org/abs/2506.04308,https://arxiv.org/pdf/2506.04308.pdf
RunsenXu/MMSI-Bench,2505.23764,https://arxiv.org/abs/2505.23764,https://arxiv.org/pdf/2505.23764.pdf
RunsenXu/MMSI-Bench,2506.09965,https://arxiv.org/abs/2506.09965,https://arxiv.org/pdf/2506.09965.pdf
PKU-Alignment/DeceptionBench,2505.18807,https://arxiv.org/abs/2505.18807,https://arxiv.org/pdf/2505.18807.pdf
SeaLLMs/SeaRefuse-test,2504.13816,https://arxiv.org/abs/2504.13816,https://arxiv.org/pdf/2504.13816.pdf
carlomarxx/trilemma-of-truth,2506.23921,https://arxiv.org/abs/2506.23921,https://arxiv.org/pdf/2506.23921.pdf
AlirezaAbdollahpoor/MNLP_M2_quantized_dataset,2309.12284,https://arxiv.org/abs/2309.12284,https://arxiv.org/pdf/2309.12284.pdf
AlirezaAbdollahpoor/MNLP_M2_quantized_dataset,1705.04146,https://arxiv.org/abs/1705.04146,https://arxiv.org/pdf/1705.04146.pdf
NJUDeepEngine/bigbench_jsonl,2206.04615,https://arxiv.org/abs/2206.04615,https://arxiv.org/pdf/2206.04615.pdf
alireza7/LaMP-QA,2506.00137,https://arxiv.org/abs/2506.00137,https://arxiv.org/pdf/2506.00137.pdf
12kimih/HiCUPID,2506.01262,https://arxiv.org/abs/2506.01262,https://arxiv.org/pdf/2506.01262.pdf
UKPLab/HaluQuestQA,2407.11930,https://arxiv.org/abs/2407.11930,https://arxiv.org/pdf/2407.11930.pdf
luojunyu/FinMME,2505.24714,https://arxiv.org/abs/2505.24714,https://arxiv.org/pdf/2505.24714.pdf
qingfei1/R-Search_datasets,2506.04185,https://arxiv.org/abs/2506.04185,https://arxiv.org/pdf/2506.04185.pdf
lscpku/OlympiadBench-official,2402.14008,https://arxiv.org/abs/2402.14008,https://arxiv.org/pdf/2402.14008.pdf
dongguanting/Tool-Star-SFT-54K,2505.16410,https://arxiv.org/abs/2505.16410,https://arxiv.org/pdf/2505.16410.pdf
AUEB-NLP/greek-bar-bench,2505.17267,https://arxiv.org/abs/2505.17267,https://arxiv.org/pdf/2505.17267.pdf
asazheng/MNLP_M2_mcqa_dataset,2501.15587,https://arxiv.org/abs/2501.15587,https://arxiv.org/pdf/2501.15587.pdf
Time-MQA/TSQA,2503.01875,https://arxiv.org/abs/2503.01875,https://arxiv.org/pdf/2503.01875.pdf
Time-MQA/TSQA,2502.01477,https://arxiv.org/abs/2502.01477,https://arxiv.org/pdf/2502.01477.pdf
Jakumetsu/A-MMK12-8K,2506.02096,https://arxiv.org/abs/2506.02096,https://arxiv.org/pdf/2506.02096.pdf
allenai/reward-bench-2,2506.01937,https://arxiv.org/abs/2506.01937,https://arxiv.org/pdf/2506.01937.pdf
trais-lab/DCA-Bench,2406.07275,https://arxiv.org/abs/2406.07275,https://arxiv.org/pdf/2406.07275.pdf
trais-lab/DCA-Bench,2310.06770,https://arxiv.org/abs/2310.06770,https://arxiv.org/pdf/2310.06770.pdf
Jinyang23/NoiserBench,2408.13533,https://arxiv.org/abs/2408.13533,https://arxiv.org/pdf/2408.13533.pdf
thunder-research-group/SNU_Thunder-synthetic-math,2110.14168,https://arxiv.org/abs/2110.14168,https://arxiv.org/pdf/2110.14168.pdf
thunder-research-group/SNU_Thunder-synthetic-math,2402.14830,https://arxiv.org/abs/2402.14830,https://arxiv.org/pdf/2402.14830.pdf
thunder-research-group/SNU_Thunder-synthetic-math,2412.04862,https://arxiv.org/abs/2412.04862,https://arxiv.org/pdf/2412.04862.pdf
thunder-research-group/SNU_Thunder-synthetic-math,2407.21783,https://arxiv.org/abs/2407.21783,https://arxiv.org/pdf/2407.21783.pdf
thunder-research-group/SNU_Thunder-synthetic-coding,2108.07732,https://arxiv.org/abs/2108.07732,https://arxiv.org/pdf/2108.07732.pdf
thunder-research-group/SNU_Thunder-synthetic-coding,2504.14655,https://arxiv.org/abs/2504.14655,https://arxiv.org/pdf/2504.14655.pdf
thunder-research-group/SNU_Thunder-synthetic-coding,2412.04862,https://arxiv.org/abs/2412.04862,https://arxiv.org/pdf/2412.04862.pdf
thunder-research-group/SNU_Thunder-synthetic-coding,2407.21783,https://arxiv.org/abs/2407.21783,https://arxiv.org/pdf/2407.21783.pdf
thunder-research-group/SNU_Thunder-synthetic-coding,2409.12186,https://arxiv.org/abs/2409.12186,https://arxiv.org/pdf/2409.12186.pdf
thunder-research-group/SNU_Thunder-synthetic-coding,2407.10671,https://arxiv.org/abs/2407.10671,https://arxiv.org/pdf/2407.10671.pdf
thunder-research-group/SNU_Thunder-synthetic-instruction-following,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
thunder-research-group/SNU_Thunder-synthetic-instruction-following,2301.13688,https://arxiv.org/abs/2301.13688,https://arxiv.org/pdf/2301.13688.pdf
thunder-research-group/SNU_Thunder-synthetic-instruction-following,2412.04862,https://arxiv.org/abs/2412.04862,https://arxiv.org/pdf/2412.04862.pdf
thunder-research-group/SNU_Thunder-synthetic-instruction-following,2407.21783,https://arxiv.org/abs/2407.21783,https://arxiv.org/pdf/2407.21783.pdf
thunder-research-group/SNU_Thunder-synthetic-instruction-following,2407.10671,https://arxiv.org/abs/2407.10671,https://arxiv.org/pdf/2407.10671.pdf
future7/CogniBench,2505.20767,https://arxiv.org/abs/2505.20767,https://arxiv.org/pdf/2505.20767.pdf
toimc/medical-o1-reasoning-SFT,2412.18925,https://arxiv.org/abs/2412.18925,https://arxiv.org/pdf/2412.18925.pdf
drwlf/PubMedVision-STF,2406.19280,https://arxiv.org/abs/2406.19280,https://arxiv.org/pdf/2406.19280.pdf
dmis-lab/TemporalHead,2308.09124,https://arxiv.org/abs/2308.09124,https://arxiv.org/pdf/2308.09124.pdf
dmis-lab/TemporalHead,2405.17969,https://arxiv.org/abs/2405.17969,https://arxiv.org/pdf/2405.17969.pdf
dmis-lab/TemporalHead,2502.14258,https://arxiv.org/abs/2502.14258,https://arxiv.org/pdf/2502.14258.pdf
AmazonScience/TISER,2504.05258,https://arxiv.org/abs/2504.05258,https://arxiv.org/pdf/2504.05258.pdf
ryokamoi/VisOnlyQA_eval_analysis_2,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
ryokamoi/VisOnlyQA_eval_analysis_3,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
ryokamoi/VisOnlyQA_eval_analysis_4,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
ryokamoi/VisOnlyQA_eval_analysis_5,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
ryokamoi/VisOnlyQA_eval_analysis_6,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
HYdsl/LOFin,2505.20368,https://arxiv.org/abs/2505.20368,https://arxiv.org/pdf/2505.20368.pdf
nielklug/bmike,2406.17764,https://arxiv.org/abs/2406.17764,https://arxiv.org/pdf/2406.17764.pdf
yongchao98/R1-Code-Interpreter-Data,2505.21668,https://arxiv.org/abs/2505.21668,https://arxiv.org/pdf/2505.21668.pdf
TIGER-Lab/One-Shot-CFT-Data,2506.03295,https://arxiv.org/abs/2506.03295,https://arxiv.org/pdf/2506.03295.pdf
futurehouse/ether0-benchmark,2506.17238,https://arxiv.org/abs/2506.17238,https://arxiv.org/pdf/2506.17238.pdf
NickyZimmerman/SiGNgapore,2506.02556,https://arxiv.org/abs/2506.02556,https://arxiv.org/pdf/2506.02556.pdf
JY-Young/RiOSWorld,2506.00618,https://arxiv.org/abs/2506.00618,https://arxiv.org/pdf/2506.00618.pdf
JY-Young/RiOSWorld,2506.00618,https://arxiv.org/abs/2506.00618,https://arxiv.org/pdf/2506.00618.pdf
wenge-research/TableEval,2506.03949,https://arxiv.org/abs/2506.03949,https://arxiv.org/pdf/2506.03949.pdf
BSC-LT/EQ-bench_es,2312.06281,https://arxiv.org/abs/2312.06281,https://arxiv.org/pdf/2312.06281.pdf
BSC-LT/EQ-bench_ca,2312.06281,https://arxiv.org/abs/2312.06281,https://arxiv.org/pdf/2312.06281.pdf
tomg-group-umd/fictionalqa,2506.05639,https://arxiv.org/abs/2506.05639,https://arxiv.org/pdf/2506.05639.pdf
tomg-group-umd/fictionalqa_training_splits,2506.05639,https://arxiv.org/abs/2506.05639,https://arxiv.org/pdf/2506.05639.pdf
tomg-group-umd/fictionalqa_reformatted_triviaqa,2506.05639,https://arxiv.org/abs/2506.05639,https://arxiv.org/pdf/2506.05639.pdf
tomg-group-umd/fictionalqa_reformatted_triviaqa,1705.03551,https://arxiv.org/abs/1705.03551,https://arxiv.org/pdf/1705.03551.pdf
furonghuang-lab/morse-500,2506.05523,https://arxiv.org/abs/2506.05523,https://arxiv.org/pdf/2506.05523.pdf
tomg-group-umd/morse-500,2506.05523,https://arxiv.org/abs/2506.05523,https://arxiv.org/pdf/2506.05523.pdf
double7/MMMLU_subset,2009.03300,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300.pdf
sihany/MMSI-Bench-test,2505.23764,https://arxiv.org/abs/2505.23764,https://arxiv.org/pdf/2505.23764.pdf
ks-pf/JMTEB-fixed,1908.11828,https://arxiv.org/abs/1908.11828,https://arxiv.org/pdf/1908.11828.pdf
ryokamoi/VisOnlyQA_length_angle,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
humanalysis-square/KokushiMD-10,2506.11114,https://arxiv.org/abs/2506.11114,https://arxiv.org/pdf/2506.11114.pdf
UchiKlab/patent_understanding,2505.12452,https://arxiv.org/abs/2505.12452,https://arxiv.org/pdf/2505.12452.pdf
DoxxingTeam/DoxBench,2504.19373,https://arxiv.org/abs/2504.19373,https://arxiv.org/pdf/2504.19373.pdf
SylvainWei/TIME-Lite,2505.12891,https://arxiv.org/abs/2505.12891,https://arxiv.org/pdf/2505.12891.pdf
RikoteMaster/hellaswag-mcqa,1905.07830,https://arxiv.org/abs/1905.07830,https://arxiv.org/pdf/1905.07830.pdf
RikoteMaster/medmcqa-mcqa,2203.14371,https://arxiv.org/abs/2203.14371,https://arxiv.org/pdf/2203.14371.pdf
RikoteMaster/aqua-rat-mcqa,1705.04146,https://arxiv.org/abs/1705.04146,https://arxiv.org/pdf/1705.04146.pdf
HANI-LAB/Med-REFL-DPO,2506.13793,https://arxiv.org/abs/2506.13793,https://arxiv.org/pdf/2506.13793.pdf
AlirezaAbdollahpoor/MNLP_M3_quantized_dataset,2309.12284,https://arxiv.org/abs/2309.12284,https://arxiv.org/pdf/2309.12284.pdf
AlirezaAbdollahpoor/MNLP_M3_quantized_dataset,1705.04146,https://arxiv.org/abs/1705.04146,https://arxiv.org/pdf/1705.04146.pdf
AlirezaAbdollahpoor/MNLP_M3_quantized_dataset,1707.06209,https://arxiv.org/abs/1707.06209,https://arxiv.org/pdf/1707.06209.pdf
ilijalichkovski/medical-o1-verifiable-problem-mk,2412.18925,https://arxiv.org/abs/2412.18925,https://arxiv.org/pdf/2412.18925.pdf
netop/TeleMath,2506.10674,https://arxiv.org/abs/2506.10674,https://arxiv.org/pdf/2506.10674.pdf
yali30/findingdory,2506.15635,https://arxiv.org/abs/2506.15635,https://arxiv.org/pdf/2506.15635.pdf
ChuGyouk/MedXpertQA,2504.10481,https://arxiv.org/abs/2504.10481,https://arxiv.org/pdf/2504.10481.pdf
ChuGyouk/MedXpertQA,2501.18362,https://arxiv.org/abs/2501.18362,https://arxiv.org/pdf/2501.18362.pdf
amd/TTT-Bench,2506.10209,https://arxiv.org/abs/2506.10209,https://arxiv.org/pdf/2506.10209.pdf
zr-wang/FIGNEWS_generated_queries,2409.20434,https://arxiv.org/abs/2409.20434,https://arxiv.org/pdf/2409.20434.pdf
chrisnb1/cowese-triplet-dataset,2109.07765,https://arxiv.org/abs/2109.07765,https://arxiv.org/pdf/2109.07765.pdf
chrisnb1/cowese-qa-dataset,2109.07765,https://arxiv.org/abs/2109.07765,https://arxiv.org/pdf/2109.07765.pdf
MasterVito/SwS-Demo-Dataset,2506.08989,https://arxiv.org/abs/2506.08989,https://arxiv.org/pdf/2506.08989.pdf
Code2Logic/GameQA-5K,2505.13886,https://arxiv.org/abs/2505.13886,https://arxiv.org/pdf/2505.13886.pdf
zjunlp/KnowRL-Train-Data,2506.19807,https://arxiv.org/abs/2506.19807,https://arxiv.org/pdf/2506.19807.pdf
Larxel/healthqa-br,2506.21578,https://arxiv.org/abs/2506.21578,https://arxiv.org/pdf/2506.21578.pdf
just1nseo/ClearFacts,2506.13342,https://arxiv.org/abs/2506.13342,https://arxiv.org/pdf/2506.13342.pdf
just1nseo/GrayFacts,2506.13342,https://arxiv.org/abs/2506.13342,https://arxiv.org/pdf/2506.13342.pdf
RLAIF-V/RLPR-Benchmarks,2110.14168,https://arxiv.org/abs/2110.14168,https://arxiv.org/pdf/2110.14168.pdf
RLAIF-V/RLPR-Benchmarks,2206.14858,https://arxiv.org/abs/2206.14858,https://arxiv.org/pdf/2206.14858.pdf
RLAIF-V/RLPR-Benchmarks,2406.01574,https://arxiv.org/abs/2406.01574,https://arxiv.org/pdf/2406.01574.pdf
RLAIF-V/RLPR-Benchmarks,2311.12022,https://arxiv.org/abs/2311.12022,https://arxiv.org/pdf/2311.12022.pdf
RLAIF-V/RLPR-Benchmarks,2305.12524,https://arxiv.org/abs/2305.12524,https://arxiv.org/pdf/2305.12524.pdf
RLAIF-V/RLPR-Benchmarks,2505.14652,https://arxiv.org/abs/2505.14652,https://arxiv.org/pdf/2505.14652.pdf
jinjh0123/bbg,2503.06987,https://arxiv.org/abs/2503.06987,https://arxiv.org/pdf/2503.06987.pdf
Dongwei/Feedback_Friction_Dataset,2506.11930,https://arxiv.org/abs/2506.11930,https://arxiv.org/pdf/2506.11930.pdf
MLNTeam-Unical/PersonaGen,2504.11369,https://arxiv.org/abs/2504.11369,https://arxiv.org/pdf/2504.11369.pdf
nezumikozo/MMLU-Pro,2406.01574,https://arxiv.org/abs/2406.01574,https://arxiv.org/pdf/2406.01574.pdf
thomasyyj/LongBioBench_Sample,2506.02921,https://arxiv.org/abs/2506.02921,https://arxiv.org/pdf/2506.02921.pdf
Alvin-LiuJia/medicalo1reasoningSFT0619,2412.18925,https://arxiv.org/abs/2412.18925,https://arxiv.org/pdf/2412.18925.pdf
6rightjade/ELUDe,2406.12329,https://arxiv.org/abs/2406.12329,https://arxiv.org/pdf/2406.12329.pdf
JailFlip/JailFlipBench,2506.07402,https://arxiv.org/abs/2506.07402,https://arxiv.org/pdf/2506.07402.pdf
juliawang2024/longcovid-risk-eventtimeseries,2506.22444,https://arxiv.org/abs/2506.22444,https://arxiv.org/pdf/2506.22444.pdf
ZijunCui/SAVVY-Bench,2506.05414,https://arxiv.org/abs/2506.05414,https://arxiv.org/pdf/2506.05414.pdf
openbmb/RLPR-Evaluation,2506.18254,https://arxiv.org/abs/2506.18254,https://arxiv.org/pdf/2506.18254.pdf
openbmb/RLPR-Evaluation,2110.14168,https://arxiv.org/abs/2110.14168,https://arxiv.org/pdf/2110.14168.pdf
openbmb/RLPR-Evaluation,2206.14858,https://arxiv.org/abs/2206.14858,https://arxiv.org/pdf/2206.14858.pdf
